school_name,grade,average_math_level,average_ela_level,district,lat,long,city,zip,grade_low,grade_high,econ_need_index,perc_ell,perc_asian,perc_black,perc_hispanic,perc_white,perc_attendance,perc_chron_absent,perc_rigorous_instruction,perc_collaborative_teachers,perc_supportive_environment,perc_effective_leadership,perc_community_ties,perc_trust,grades,n_grades,in_manhattan
P.S./I.S. 218 Rafael Hernandez Dual Language Magne,8,1.666666667,2.477272727,9,40.835681,-73.919571,BRONX,10452,0K,8,0.861,31,4,5,89,1,94,18,89,84,89,76,82,88,"0K,01,02,03,04,05,06,07,08",9,No
I.S. 219 New Venture School,6,1.338983051,1.403669725,9,40.833493,-73.903951,BRONX,10456,6,8,0.929,31,1,37,61,1,90,35,82,66,81,63,70,79,"06,07,08",3,No
I.S. 219 New Venture School,7,1.230769231,1.552631579,9,40.833493,-73.903951,BRONX,10456,6,8,0.929,31,1,37,61,1,90,35,82,66,81,63,70,79,"06,07,08",3,No
I.S. 219 New Venture School,8,1.4,1.682352941,9,40.833493,-73.903951,BRONX,10456,6,8,0.929,31,1,37,61,1,90,35,82,66,81,63,70,79,"06,07,08",3,No
I.S. 229 Roland Patterson,6,1.527027027,1.397058824,9,40.8524,-73.9216,BRONX,10453,5,8,0.885,20,1,35,63,1,90,38,78,65,83,63,81,81,"05,06,07,08",4,No
I.S. 229 Roland Patterson,7,1.287356322,1.469879518,9,40.8524,-73.9216,BRONX,10453,5,8,0.885,20,1,35,63,1,90,38,78,65,83,63,81,81,"05,06,07,08",4,No
I.S. 229 Roland Patterson,8,1.290697674,1.543209877,9,40.8524,-73.9216,BRONX,10453,5,8,0.885,20,1,35,63,1,90,38,78,65,83,63,81,81,"05,06,07,08",4,No
Eagle Academy for Young Men,6,1.672727273,1.535714286,9,40.845366,-73.897479,BRONX,10457,9,12,0.705,4,0,58,39,0,94,18,82,86,77,83,85,89,"09,10,11,12",4,No
Eagle Academy for Young Men,7,1.454545455,1.490909091,9,40.845366,-73.897479,BRONX,10457,9,12,0.705,4,0,58,39,0,94,18,82,86,77,83,85,89,"09,10,11,12",4,No
Eagle Academy for Young Men,8,1.125,1.767123288,9,40.845366,-73.897479,BRONX,10457,9,12,0.705,4,0,58,39,0,94,18,82,86,77,83,85,89,"09,10,11,12",4,No
I.S. 232,6,1.52238806,1.625,9,40.849416,-73.915217,BRONX,10453,6,8,0.872,39,0,20,79,1,93,25,78,65,82,59,78,79,"06,07,08",3,No
I.S. 232,7,1.46,1.771604938,9,40.849416,-73.915217,BRONX,10453,6,8,0.872,39,0,20,79,1,93,25,78,65,82,59,78,79,"06,07,08",3,No
I.S. 232,8,1.686567164,1.942528736,9,40.849416,-73.915217,BRONX,10453,6,8,0.872,39,0,20,79,1,93,25,78,65,82,59,78,79,"06,07,08",3,No
P.S. 236 Langston Hughes,3,1.782608696,1.695652174,9,40.848907,-73.909936,BRONX,10453,PK,5,0.882,12,0,29,68,2,93,20,93,93,92,85,87,93,"PK,0K,01,02,03,04,05",7,No
P.S. 236 Langston Hughes,4,2.123287671,2.178082192,9,40.848907,-73.909936,BRONX,10453,PK,5,0.882,12,0,29,68,2,93,20,93,93,92,85,87,93,"PK,0K,01,02,03,04,05",7,No
P.S. 236 Langston Hughes,5,1.542372881,1.733333333,9,40.848907,-73.909936,BRONX,10453,PK,5,0.882,12,0,29,68,2,93,20,93,93,92,85,87,93,"PK,0K,01,02,03,04,05",7,No
Urban Assembly School for Applied Math and Science,6,2.12987013,1.675324675,9,40.839508,-73.901774,BRONX,10457,6,12,0.822,11,1,34,64,1,92,26,82,82,80,79,77,86,"06,07,08,09,10,11,12",7,No
Urban Assembly School for Applied Math and Science,7,1.655555556,1.722222222,9,40.839508,-73.901774,BRONX,10457,6,12,0.822,11,1,34,64,1,92,26,82,82,80,79,77,86,"06,07,08,09,10,11,12",7,No
Urban Assembly School for Applied Math and Science,8,1.178571429,2.050632911,9,40.839508,-73.901774,BRONX,10457,6,12,0.822,11,1,34,64,1,92,26,82,82,80,79,77,86,"06,07,08,09,10,11,12",7,No
I.S. X303 Leadership & Community Service,6,1.74796748,1.975609756,9,40.849416,-73.915217,BRONX,10453,6,8,0.901,16,0,23,75,1,92,27,82,93,86,92,80,93,"06,07,08",3,No
I.S. X303 Leadership & Community Service,7,1.558441558,1.987179487,9,40.849416,-73.915217,BRONX,10453,6,8,0.901,16,0,23,75,1,92,27,82,93,86,92,80,93,"06,07,08",3,No
I.S. X303 Leadership & Community Service,8,1.964705882,2.176470588,9,40.849416,-73.915217,BRONX,10453,6,8,0.901,16,0,23,75,1,92,27,82,93,86,92,80,93,"06,07,08",3,No
I.S. 313 School of Leadership Development,6,1.528735632,1.564102564,9,40.840536,-73.904353,BRONX,10457,6,8,0.881,32,1,32,67,0,89,42,73,80,78,60,75,79,"06,07,08",3,No
I.S. 313 School of Leadership Development,7,1.551020408,1.351648352,9,40.840536,-73.904353,BRONX,10457,6,8,0.881,32,1,32,67,0,89,42,73,80,78,60,75,79,"06,07,08",3,No
I.S. 313 School of Leadership Development,8,1.704081633,1.730337079,9,40.840536,-73.904353,BRONX,10457,6,8,0.881,32,1,32,67,0,89,42,73,80,78,60,75,79,"06,07,08",3,No
Bronx Writing Academy,6,1.717241379,1.683823529,9,40.832022,-73.91435,BRONX,10456,6,8,0.892,27,3,30,66,1,87,45,81,78,81,70,78,87,"06,07,08",3,No
Bronx Writing Academy,7,1.4921875,1.786885246,9,40.832022,-73.91435,BRONX,10456,6,8,0.892,27,3,30,66,1,87,45,81,78,81,70,78,87,"06,07,08",3,No
Bronx Writing Academy,8,1.57615894,1.864864865,9,40.832022,-73.91435,BRONX,10456,6,8,0.892,27,3,30,66,1,87,45,81,78,81,70,78,87,"06,07,08",3,No
Bronx Early College Academy for Teaching & Learnin,6,1.810344828,1.672413793,9,40.828009,-73.917705,BRONX,10456,6,12,0.819,14,3,29,66,2,92,22,90,94,84,88,74,90,"06,07,08,09,10,11,12",7,No
Bronx Early College Academy for Teaching & Learnin,7,1.418918919,1.527027027,9,40.828009,-73.917705,BRONX,10456,6,12,0.819,14,3,29,66,2,92,22,90,94,84,88,74,90,"06,07,08,09,10,11,12",7,No
Bronx Early College Academy for Teaching & Learnin,8,1.584615385,1.828125,9,40.828009,-73.917705,BRONX,10456,6,12,0.819,14,3,29,66,2,92,22,90,94,84,88,74,90,"06,07,08,09,10,11,12",7,No
Urban Science Academy,6,1.473684211,1.459459459,9,40.827438,-73.914067,BRONX,10456,5,8,0.891,36,1,30,67,1,90,36,77,75,84,72,84,87,"05,06,07,08",4,No
Urban Science Academy,7,1.25,1.4,9,40.827438,-73.914067,BRONX,10456,5,8,0.891,36,1,30,67,1,90,36,77,75,84,72,84,87,"05,06,07,08",4,No
Urban Science Academy,8,1.44,1.510638298,9,40.827438,-73.914067,BRONX,10456,5,8,0.891,36,1,30,67,1,90,36,77,75,84,72,84,87,"05,06,07,08",4,No
Comprehensive Model School Project M.S. 327,6,2.177777778,1.967391304,9,40.842503,-73.916084,BRONX,10452,6,12,0.862,10,0,22,77,1,94,21,93,94,85,91,79,93,"06,07,08,09,10,11,12",7,No
Comprehensive Model School Project M.S. 327,7,2.29,2.287128713,9,40.842503,-73.916084,BRONX,10452,6,12,0.862,10,0,22,77,1,94,21,93,94,85,91,79,93,"06,07,08,09,10,11,12",7,No
Comprehensive Model School Project M.S. 327,8,2.956043956,2.288888889,9,40.842503,-73.916084,BRONX,10452,6,12,0.862,10,0,22,77,1,94,21,93,94,85,91,79,93,"06,07,08,09,10,11,12",7,No
New Millennium Business Academy Middle School,6,1.253731343,1.575757576,9,40.827438,-73.914067,BRONX,10456,6,8,0.938,25,1,33,65,0,90,38,90,93,84,82,80,89,"06,07,08",3,No
New Millennium Business Academy Middle School,7,1.509433962,1.642857143,9,40.827438,-73.914067,BRONX,10456,6,8,0.938,25,1,33,65,0,90,38,90,93,84,82,80,89,"06,07,08",3,No
New Millennium Business Academy Middle School,8,1.960784314,2.040816327,9,40.827438,-73.914067,BRONX,10456,6,8,0.938,25,1,33,65,0,90,38,90,93,84,82,80,89,"06,07,08",3,No
I.S. 339,6,1.516339869,1.572368421,9,40.840536,-73.904353,BRONX,10457,6,8,0.913,28,1,28,70,1,91,31,82,75,77,66,77,77,"06,07,08",3,No
I.S. 339,7,1.314814815,1.474025974,9,40.840536,-73.904353,BRONX,10457,6,8,0.913,28,1,28,70,1,91,31,82,75,77,66,77,77,"06,07,08",3,No
I.S. 339,8,1.216216216,1.828358209,9,40.840536,-73.904353,BRONX,10457,6,8,0.913,28,1,28,70,1,91,31,82,75,77,66,77,77,"06,07,08",3,No
New Directions Secondary School,6,1.117647059,1.235294118,9,40.839307,-73.911366,BRONX,10457,6,12,0.92,34,0,30,67,0,66,74,66,71,93,67,78,89,"06,07,08,09,10,11,12",7,No
New Directions Secondary School,7,1.028571429,1.161290323,9,40.839307,-73.911366,BRONX,10457,6,12,0.92,34,0,30,67,0,66,74,66,71,93,67,78,89,"06,07,08,09,10,11,12",7,No
New Directions Secondary School,8,1.048780488,1.307692308,9,40.839307,-73.911366,BRONX,10457,6,12,0.92,34,0,30,67,0,66,74,66,71,93,67,78,89,"06,07,08,09,10,11,12",7,No
The Highbridge Green School,6,1.615942029,1.940740741,9,40.838232,-73.927892,BRONX,10452,6,8,0.886,20,1,25,73,1,94,20,94,93,94,94,85,95,"06,07,08",3,No
The Highbridge Green School,7,1.478632479,1.846153846,9,40.838232,-73.927892,BRONX,10452,6,8,0.886,20,1,25,73,1,94,20,94,93,94,94,85,95,"06,07,08",3,No
The Highbridge Green School,8,1.543103448,1.923076923,9,40.838232,-73.927892,BRONX,10452,6,8,0.886,20,1,25,73,1,94,20,94,93,94,94,85,95,"06,07,08",3,No
Bronx High School for Medical Science,6,2.428571429,1.982142857,9,40.839307,-73.911366,BRONX,10457,6,12,0.801,6,8,33,57,1,96,11,90,92,82,81,81,91,"06,07,08,09,10,11,12",7,No
Bronx High School for Medical Science,7,2.238095238,2.418604651,9,40.839307,-73.911366,BRONX,10457,6,12,0.801,6,8,33,57,1,96,11,90,92,82,81,81,91,"06,07,08,09,10,11,12",7,No
Bronx High School for Medical Science,8,2.321428571,2.75,9,40.839307,-73.911366,BRONX,10457,6,12,0.801,6,8,33,57,1,96,11,90,92,82,81,81,91,"06,07,08,09,10,11,12",7,No
The Family School,3,1.729411765,1.670731707,9,40.831873,-73.917526,BRONX,10456,0K,5,0.898,32,4,28,66,1,92,31,95,93,90,82,83,94,"0K,01,02,03,04,05",6,No
The Family School,4,2.013333333,2,9,40.831873,-73.917526,BRONX,10456,0K,5,0.898,32,4,28,66,1,92,31,95,93,90,82,83,94,"0K,01,02,03,04,05",6,No
The Family School,5,1.719512195,1.666666667,9,40.831873,-73.917526,BRONX,10456,0K,5,0.898,32,4,28,66,1,92,31,95,93,90,82,83,94,"0K,01,02,03,04,05",6,No
Grant Avenue Elementary School,3,1.724637681,1.640625,9,40.828009,-73.917705,BRONX,10456,0K,5,0.876,22,5,30,62,1,93,24,93,90,88,89,90,94,"0K,01,02,03,04,05",6,No
Grant Avenue Elementary School,4,1.650793651,1.919354839,9,40.828009,-73.917705,BRONX,10456,0K,5,0.876,22,5,30,62,1,93,24,93,90,88,89,90,94,"0K,01,02,03,04,05",6,No
Grant Avenue Elementary School,5,1.532258065,1.8,9,40.828009,-73.917705,BRONX,10456,0K,5,0.876,22,5,30,62,1,93,24,93,90,88,89,90,94,"0K,01,02,03,04,05",6,No
Science and Technology Academy: A Mott Hall School,6,2.369230769,2.103174603,9,40.828009,-73.917705,BRONX,10456,6,8,0.86,19,2,26,70,1,92,29,96,98,95,98,84,98,"06,07,08",3,No
Science and Technology Academy: A Mott Hall School,7,2.013513514,2.070422535,9,40.828009,-73.917705,BRONX,10456,6,8,0.86,19,2,26,70,1,92,29,96,98,95,98,84,98,"06,07,08",3,No
Science and Technology Academy: A Mott Hall School,8,2.270072993,2.297709924,9,40.828009,-73.917705,BRONX,10456,6,8,0.86,19,2,26,70,1,92,29,96,98,95,98,84,98,"06,07,08",3,No
Sheridan Academy for Young Leaders,3,1.961165049,1.637254902,9,40.831873,-73.917526,BRONX,10456,0K,5,0.909,19,1,30,67,1,91,38,90,92,84,81,87,92,"0K,01,02,03,04,05",6,No
Sheridan Academy for Young Leaders,4,1.892473118,1.67032967,9,40.831873,-73.917526,BRONX,10456,0K,5,0.909,19,1,30,67,1,91,38,90,92,84,81,87,92,"0K,01,02,03,04,05",6,No
Sheridan Academy for Young Leaders,5,1.921348315,1.685393258,9,40.831873,-73.917526,BRONX,10456,0K,5,0.909,19,1,30,67,1,91,38,90,92,84,81,87,92,"0K,01,02,03,04,05",6,No
"Bronx School for Law, Government and Justice",6,2.297619048,2.238095238,9,40.827461,-73.919024,BRONX,10451,7,12,0.803,6,1,24,71,1,95,14,82,80,80,76,71,85,"07,08,09,10,11,12",6,No
"Bronx School for Law, Government and Justice",7,2.011111111,2.133333333,9,40.827461,-73.919024,BRONX,10451,7,12,0.803,6,1,24,71,1,95,14,82,80,80,76,71,85,"07,08,09,10,11,12",6,No
"Bronx School for Law, Government and Justice",8,1.842696629,2.629213483,9,40.827461,-73.919024,BRONX,10451,7,12,0.803,6,1,24,71,1,95,14,82,80,80,76,71,85,"07,08,09,10,11,12",6,No
Young Women's Leadership School of the Bronx,6,2.473684211,2.342105263,9,40.848552,-73.909022,BRONX,10453,6,8,0.816,5,2,39,58,1,94,17,94,98,86,98,84,94,"06,07,08",3,No
Young Women's Leadership School of the Bronx,7,2.303030303,2.606060606,9,40.848552,-73.909022,BRONX,10453,6,8,0.816,5,2,39,58,1,94,17,94,98,86,98,84,94,"06,07,08",3,No
Young Women's Leadership School of the Bronx,8,2.635135135,2.418918919,9,40.848552,-73.909022,BRONX,10453,6,8,0.816,5,2,39,58,1,94,17,94,98,86,98,84,94,"06,07,08",3,No
P.S. 3 Raul Julia Micro Society,3,2.266666667,2.2,10,40.850131,-73.89163,BRONX,10457,PK,8,0.864,10,2,29,68,0,91,37,97,90,87,83,83,91,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 3 Raul Julia Micro Society,4,2.44,2.28,10,40.850131,-73.89163,BRONX,10457,PK,8,0.864,10,2,29,68,0,91,37,97,90,87,83,83,91,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 3 Raul Julia Micro Society,5,1.65,2.45,10,40.850131,-73.89163,BRONX,10457,PK,8,0.864,10,2,29,68,0,91,37,97,90,87,83,83,91,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 3 Raul Julia Micro Society,6,2,2.027777778,10,40.850131,-73.89163,BRONX,10457,PK,8,0.864,10,2,29,68,0,91,37,97,90,87,83,83,91,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 3 Raul Julia Micro Society,7,2.208333333,2.125,10,40.850131,-73.89163,BRONX,10457,PK,8,0.864,10,2,29,68,0,91,37,97,90,87,83,83,91,"PK,0K,01,02,03,04,05,06,07,08",10,No
P.S. 3 Raul Julia Micro Society,8,1.925,2.275,10,40.850131,-73.89163,BRONX,10457,PK,8,0.864,10,2,29,68,0,91,37,97,90,87,83,83,91,"PK,0K,01,02,03,04,05,06,07,08",10,No
Milton Fein School,3,2.62962963,2.4125,10,40.881562,-73.905697,BRONX,10463,0K,5,0.746,20,5,6,79,9,96,5,97,97,98,92,88,99,"0K,01,02,03,04,05",6,No
Milton Fein School,4,2.658227848,2.745098039,10,40.881562,-73.905697,BRONX,10463,0K,5,0.746,20,5,6,79,9,96,5,97,97,98,92,88,99,"0K,01,02,03,04,05",6,No
Milton Fein School,5,2.557692308,2.413333333,10,40.881562,-73.905697,BRONX,10463,0K,5,0.746,20,5,6,79,9,96,5,97,97,98,92,88,99,"0K,01,02,03,04,05",6,No
P.S. 9 Ryer Avenue Elementary School,3,2.015151515,2.030075188,10,40.85644,-73.898821,BRONX,10458,PK,5,0.923,27,1,16,80,1,90,40,91,87,88,71,83,88,"PK,0K,01,02,03,04,05",7,No
P.S. 9 Ryer Avenue Elementary School,4,1.875,1.895522388,10,40.85644,-73.898821,BRONX,10458,PK,5,0.923,27,1,16,80,1,90,40,91,87,88,71,83,88,"PK,0K,01,02,03,04,05",7,No
P.S. 9 Ryer Avenue Elementary School,5,1.858333333,1.661016949,10,40.85644,-73.898821,BRONX,10458,PK,5,0.923,27,1,16,80,1,90,40,91,87,88,71,83,88,"PK,0K,01,02,03,04,05",7,No
P.S. X015 Institute for Environmental Learning,3,2.222222222,2.444444444,10,40.859243,-73.909763,BRONX,10453,0K,8,0.852,7,1,13,85,0,94,16,86,86,85,79,84,91,"0K,01,02,03,04,05,06,07,08",9,No
P.S. X015 Institute for Environmental Learning,4,2.509433962,2.20754717,10,40.859243,-73.909763,BRONX,10453,0K,8,0.852,7,1,13,85,0,94,16,86,86,85,79,84,91,"0K,01,02,03,04,05,06,07,08",9,No
P.S. X015 Institute for Environmental Learning,5,2.375,2.020833333,10,40.859243,-73.909763,BRONX,10453,0K,8,0.852,7,1,13,85,0,94,16,86,86,85,79,84,91,"0K,01,02,03,04,05,06,07,08",9,No
P.S. X015 Institute for Environmental Learning,6,2.435483871,2.241935484,10,40.859243,-73.909763,BRONX,10453,0K,8,0.852,7,1,13,85,0,94,16,86,86,85,79,84,91,"0K,01,02,03,04,05,06,07,08",9,No
P.S. X015 Institute for Environmental Learning,7,1.968253968,2.238095238,10,40.859243,-73.909763,BRONX,10453,0K,8,0.852,7,1,13,85,0,94,16,86,86,85,79,84,91,"0K,01,02,03,04,05,06,07,08",9,No
P.S. X015 Institute for Environmental Learning,8,2.596153846,2.711538462,10,40.859243,-73.909763,BRONX,10453,0K,8,0.852,7,1,13,85,0,94,16,86,86,85,79,84,91,"0K,01,02,03,04,05,06,07,08",9,No
P.S. 023 The New Children's School,3,1.752941176,1.554216867,10,40.853294,-73.894951,BRONX,10457,PK,2,0.905,13,0,37,62,1,91,34,79,89,82,78,81,91,"PK,0K,01,02",4,No
P.S. 023 The New Children's School,4,1.780821918,1.85915493,10,40.853294,-73.894951,BRONX,10457,PK,2,0.905,13,0,37,62,1,91,34,79,89,82,78,81,91,"PK,0K,01,02",4,No
P.S. 023 The New Children's School,5,1.356321839,1.379310345,10,40.853294,-73.894951,BRONX,10457,PK,2,0.905,13,0,37,62,1,91,34,79,89,82,78,81,91,"PK,0K,01,02",4,No
P.S. 024 Spuyten Duyvil,3,2.878205128,2.647435897,10,40.886922,-73.915114,BRONX,10463,0K,5,0.227,3,9,6,42,39,94,13,82,71,86,57,85,77,"0K,01,02,03,04,05",6,No
P.S. 024 Spuyten Duyvil,4,2.780645161,2.630573248,10,40.886922,-73.915114,BRONX,10463,0K,5,0.227,3,9,6,42,39,94,13,82,71,86,57,85,77,"0K,01,02,03,04,05",6,No
P.S. 024 Spuyten Duyvil,5,2.819672131,2.614754098,10,40.886922,-73.915114,BRONX,10463,0K,5,0.227,3,9,6,42,39,94,13,82,71,86,57,85,77,"0K,01,02,03,04,05",6,No
P.S. 032 Belmont,3,1.98540146,1.97037037,10,40.851724,-73.88622,BRONX,10458,0K,5,0.925,13,1,25,71,3,93,28,97,96,96,89,84,97,"0K,01,02,03,04,05",6,No
P.S. 032 Belmont,4,2.330708661,2.346774194,10,40.851724,-73.88622,BRONX,10458,0K,5,0.925,13,1,25,71,3,93,28,97,96,96,89,84,97,"0K,01,02,03,04,05",6,No
P.S. 032 Belmont,5,1.775193798,1.76984127,10,40.851724,-73.88622,BRONX,10458,0K,5,0.925,13,1,25,71,3,93,28,97,96,96,89,84,97,"0K,01,02,03,04,05",6,No
P.S. 033 Timothy Dwight,3,2.128834356,1.91025641,10,40.861698,-73.901268,BRONX,10468,PK,5,0.91,25,2,10,84,2,92,31,88,89,91,78,91,92,"PK,0K,01,02,03,04,05",7,No
P.S. 033 Timothy Dwight,4,1.625,1.952,10,40.861698,-73.901268,BRONX,10468,PK,5,0.91,25,2,10,84,2,92,31,88,89,91,78,91,92,"PK,0K,01,02,03,04,05",7,No
P.S. 033 Timothy Dwight,5,1.636363636,1.542682927,10,40.861698,-73.901268,BRONX,10468,PK,5,0.91,25,2,10,84,2,92,31,88,89,91,78,91,92,"PK,0K,01,02,03,04,05",7,No
P.S. X037 - Multiple Intelligence School,3,2.043956044,1.93258427,10,40.877935,-73.913694,BRONX,10463,0K,8,0.752,15,2,23,72,2,92,33,93,92,85,86,88,92,"0K,01,02,03,04,05,06,07,08",9,No
P.S. X037 - Multiple Intelligence School,4,1.972972973,1.972222222,10,40.877935,-73.913694,BRONX,10463,0K,8,0.752,15,2,23,72,2,92,33,93,92,85,86,88,92,"0K,01,02,03,04,05,06,07,08",9,No
P.S. X037 - Multiple Intelligence School,5,1.972972973,1.972972973,10,40.877935,-73.913694,BRONX,10463,0K,8,0.752,15,2,23,72,2,92,33,93,92,85,86,88,92,"0K,01,02,03,04,05,06,07,08",9,No
P.S. X037 - Multiple Intelligence School,6,3.055555556,2.127272727,10,40.877935,-73.913694,BRONX,10463,0K,8,0.752,15,2,23,72,2,92,33,93,92,85,86,88,92,"0K,01,02,03,04,05,06,07,08",9,No
P.S. X037 - Multiple Intelligence School,7,2.095238095,2.125,10,40.877935,-73.913694,BRONX,10463,0K,8,0.752,15,2,23,72,2,92,33,93,92,85,86,88,92,"0K,01,02,03,04,05,06,07,08",9,No
P.S. X037 - Multiple Intelligence School,8,1.86440678,1.965517241,10,40.877935,-73.913694,BRONX,10463,0K,8,0.752,15,2,23,72,2,92,33,93,92,85,86,88,92,"0K,01,02,03,04,05,06,07,08",9,No
Thomas C. Giordano Middle School 45,6,1.508130081,1.674897119,10,40.858389,-73.887026,BRONX,10458,6,8,0.886,17,1,16,78,4,91,32,87,86,82,75,73,88,"06,07,08",3,No
Thomas C. Giordano Middle School 45,7,1.336363636,1.858490566,10,40.858389,-73.887026,BRONX,10458,6,8,0.886,17,1,16,78,4,91,32,87,86,82,75,73,88,"06,07,08",3,No
Thomas C. Giordano Middle School 45,8,1.139784946,1.957983193,10,40.858389,-73.887026,BRONX,10458,6,8,0.886,17,1,16,78,4,91,32,87,86,82,75,73,88,"06,07,08",3,No
P.S. 046 Edgar Allan Poe,3,1.918781726,1.709677419,10,40.867169,-73.890402,BRONX,10458,0K,5,0.906,40,3,15,80,2,92,29,90,87,89,76,81,92,"0K,01,02,03,04,05",6,No
P.S. 046 Edgar Allan Poe,4,1.829896907,1.8,10,40.867169,-73.890402,BRONX,10458,0K,5,0.906,40,3,15,80,2,92,29,90,87,89,76,81,92,"0K,01,02,03,04,05",6,No
P.S. 046 Edgar Allan Poe,5,1.350649351,1.331081081,10,40.867169,-73.890402,BRONX,10458,0K,5,0.906,40,3,15,80,2,92,29,90,87,89,76,81,92,"0K,01,02,03,04,05",6,No
P.S. 051 Bronx New School,3,2.035714286,1.892857143,10,40.850674,-73.886997,BRONX,10457,0K,5,0.714,4,3,37,59,2,94,21,99,90,98,84,83,96,"0K,01,02,03,04,05",6,No
P.S. 051 Bronx New School,4,2.451612903,2.387096774,10,40.850674,-73.886997,BRONX,10457,0K,5,0.714,4,3,37,59,2,94,21,99,90,98,84,83,96,"0K,01,02,03,04,05",6,No
P.S. 051 Bronx New School,5,1.642857143,2,10,40.850674,-73.886997,BRONX,10457,0K,5,0.714,4,3,37,59,2,94,21,99,90,98,84,83,96,"0K,01,02,03,04,05",6,No
P.S. 056 Norwood Heights,3,2.464285714,2.355140187,10,40.872559,-73.875375,BRONX,10467,0K,5,0.821,14,22,8,63,6,93,25,97,93,93,88,82,95,"0K,01,02,03,04,05",6,No
P.S. 056 Norwood Heights,4,2.344,2.456,10,40.872559,-73.875375,BRONX,10467,0K,5,0.821,14,22,8,63,6,93,25,97,93,93,88,82,95,"0K,01,02,03,04,05",6,No
P.S. 056 Norwood Heights,5,2.284671533,2.151515152,10,40.872559,-73.875375,BRONX,10467,0K,5,0.821,14,22,8,63,6,93,25,97,93,93,88,82,95,"0K,01,02,03,04,05",6,No
P.S. 059 The Community School of Technology,3,1.729166667,1.730769231,10,40.853141,-73.893639,BRONX,10457,PK,5,0.934,15,1,27,68,1,91,38,94,94,92,89,92,96,"PK,0K,01,02,03,04,05",7,No
P.S. 059 The Community School of Technology,4,1.64516129,1.577777778,10,40.853141,-73.893639,BRONX,10457,PK,5,0.934,15,1,27,68,1,91,38,94,94,92,89,92,96,"PK,0K,01,02,03,04,05",7,No
P.S. 059 The Community School of Technology,5,1.569767442,1.6125,10,40.853141,-73.893639,BRONX,10457,PK,5,0.934,15,1,27,68,1,91,38,94,94,92,89,92,96,"PK,0K,01,02,03,04,05",7,No
J.H.S. 080 The Mosholu Parkway,6,2,1.718232044,10,40.876819,-73.881245,BRONX,10467,6,8,0.827,31,13,13,67,5,89,38,87,79,81,70,74,84,"06,07,08",3,No
J.H.S. 080 The Mosholu Parkway,7,1.590909091,1.647058824,10,40.876819,-73.881245,BRONX,10467,6,8,0.827,31,13,13,67,5,89,38,87,79,81,70,74,84,"06,07,08",3,No
J.H.S. 080 The Mosholu Parkway,8,1.236111111,1.744680851,10,40.876819,-73.881245,BRONX,10467,6,8,0.827,31,13,13,67,5,89,38,87,79,81,70,74,84,"06,07,08",3,No
P.S. 081 Robert J. Christen,3,3.183098592,2.904109589,10,40.903275,-73.904657,BRONX,10471,0K,5,0.357,8,8,10,49,30,94,16,93,92,99,83,90,96,"0K,01,02,03,04,05",6,No
P.S. 081 Robert J. Christen,4,2.697674419,2.752941176,10,40.903275,-73.904657,BRONX,10471,0K,5,0.357,8,8,10,49,30,94,16,93,92,99,83,90,96,"0K,01,02,03,04,05",6,No
P.S. 081 Robert J. Christen,5,2.905405405,2.493333333,10,40.903275,-73.904657,BRONX,10471,0K,5,0.357,8,8,10,49,30,94,16,93,92,99,83,90,96,"0K,01,02,03,04,05",6,No
P.S. 085 Great Expectations,3,1.7625,1.694805195,10,40.858689,-73.894682,BRONX,10458,0K,5,0.925,22,1,29,69,0,91,35,84,82,82,70,81,85,"0K,01,02,03,04,05",6,No
P.S. 085 Great Expectations,4,1.512345679,1.710691824,10,40.858689,-73.894682,BRONX,10458,0K,5,0.925,22,1,29,69,0,91,35,84,82,82,70,81,85,"0K,01,02,03,04,05",6,No
P.S. 085 Great Expectations,5,1.25748503,1.34591195,10,40.858689,-73.894682,BRONX,10458,0K,5,0.925,22,1,29,69,0,91,35,84,82,82,70,81,85,"0K,01,02,03,04,05",6,No
P.S. 086 Kingsbridge Heights,3,2.406091371,2.088541667,10,40.869061,-73.897066,BRONX,10468,PK,6,0.878,30,4,8,86,1,94,20,95,95,93,88,83,96,"PK,0K,01,02,03,04,05,06",8,No
P.S. 086 Kingsbridge Heights,4,2.477911647,2.289256198,10,40.869061,-73.897066,BRONX,10468,PK,6,0.878,30,4,8,86,1,94,20,95,95,93,88,83,96,"PK,0K,01,02,03,04,05,06",8,No
P.S. 086 Kingsbridge Heights,5,2.236051502,1.941964286,10,40.869061,-73.897066,BRONX,10468,PK,6,0.878,30,4,8,86,1,94,20,95,95,93,88,83,96,"PK,0K,01,02,03,04,05,06",8,No
P.S. 086 Kingsbridge Heights,6,2.381188119,1.964102564,10,40.869061,-73.897066,BRONX,10468,PK,6,0.878,30,4,8,86,1,94,20,95,95,93,88,83,96,"PK,0K,01,02,03,04,05,06",8,No
P.S. 091 Bronx,3,1.820512821,1.946902655,10,40.858286,-73.907494,BRONX,10453,0K,5,0.903,38,3,18,76,2,91,36,82,76,80,66,78,75,"0K,01,02,03,04,05",6,No
P.S. 091 Bronx,4,2.024793388,2.163793103,10,40.858286,-73.907494,BRONX,10453,0K,5,0.903,38,3,18,76,2,91,36,82,76,80,66,78,75,"0K,01,02,03,04,05",6,No
